planet,endpoint_type,to_sign,event_utc_dt,year
mercury,rashi,Pisces,1969-02-23T09:05:37.500000+00:00,1969
mercury,rashi,Aries,1969-04-14T00:56:15+00:00,1969
mercury,rashi,Pisces,1969-05-22T09:00:00+00:00,1969
mercury,rashi,Aries,1969-07-10T23:54:22.500000+00:00,1969
mercury,rashi,Pisces,1969-08-18T08:09:22.500000+00:00,1969
mercury,rashi,Aries,1969-10-06T23:37:30+00:00,1969
mercury,rashi,Pisces,1969-11-14T06:39:22.500000+00:00,1969
mercury,rashi,Aries,1970-01-02T23:09:22.500000+00:00,1970
mercury,rashi,Pisces,1970-02-10T06:00:00+00:00,1970
mercury,rashi,Aries,1970-03-31T22:01:52.500000+00:00,1970
mercury,rashi,Pisces,1970-05-09T06:00:00+00:00,1970
mercury,rashi,Aries,1970-06-27T21:00:00+00:00,1970
mercury,rashi,Pisces,1970-08-05T05:15:00+00:00,1970
mercury,rashi,Aries,1970-09-23T20:37:30+00:00,1970
mercury,rashi,Pisces,1970-11-01T03:45:00+00:00,1970
mercury,rashi,Aries,1970-12-20T20:15:00+00:00,1970
mercury,rashi,Pisces,1971-01-28T03:00:00+00:00,1971
mercury,rashi,Aries,1971-03-18T19:13:07.500000+00:00,1971
mercury,rashi,Pisces,1971-04-26T03:00:00+00:00,1971
mercury,rashi,Aries,1971-06-14T18:05:37.500000+00:00,1971
mercury,rashi,Pisces,1971-07-23T02:20:37.500000+00:00,1971
mercury,rashi,Aries,1971-09-10T17:37:30+00:00,1971
mercury,rashi,Pisces,1971-10-19T00:56:15+00:00,1971
mercury,rashi,Aries,1971-12-07T17:15:00+00:00,1971
mercury,rashi,Pisces,1972-01-15T00:00:00+00:00,1972
mercury,rashi,Aries,1972-03-04T16:18:45+00:00,1972
mercury,rashi,Pisces,1972-04-11T23:54:22.500000+00:00,1972
mercury,rashi,Aries,1972-05-31T15:11:15+00:00,1972
mercury,rashi,Pisces,1972-07-08T23:26:15+00:00,1972
mercury,rashi,Aries,1972-08-27T14:37:30+00:00,1972
mercury,rashi,Pisces,1972-10-04T22:01:52.500000+00:00,1972
mercury,rashi,Aries,1972-11-23T14:20:37.500000+00:00,1972
mercury,rashi,Pisces,1972-12-31T21:00:00+00:00,1972
mercury,rashi,Aries,1973-02-19T13:24:22.500000+00:00,1973
mercury,rashi,Pisces,1973-03-29T20:48:45+00:00,1973
mercury,rashi,Aries,1973-05-18T12:16:52.500000+00:00,1973
mercury,rashi,Pisces,1973-06-25T20:26:15+00:00,1973
mercury,rashi,Aries,1973-08-14T11:37:30+00:00,1973
mercury,rashi,Pisces,1973-09-21T19:13:07.500000+00:00,1973
mercury,rashi,Aries,1973-11-10T11:15:00+00:00,1973
mercury,rashi,Pisces,1973-12-18T18:00:00+00:00,1973
mercury,rashi,Aries,1974-02-06T10:30:00+00:00,1974
mercury,rashi,Pisces,1974-03-16T17:43:07.500000+00:00,1974
mercury,rashi,Aries,1974-05-05T09:22:30+00:00,1974
mercury,rashi,Pisces,1974-06-12T17:26:15+00:00,1974
mercury,rashi,Aries,1974-08-01T08:31:52.500000+00:00,1974
mercury,rashi,Pisces,1974-09-08T16:24:22.500000+00:00,1974
mercury,rashi,Aries,1974-10-28T08:15:00+00:00,1974
mercury,rashi,Pisces,1974-12-05T15:05:37.500000+00:00,1974
mercury,rashi,Aries,1975-01-24T07:35:37.500000+00:00,1975
mercury,rashi,Pisces,1975-03-03T14:37:30+00:00,1975
mercury,rashi,Aries,1975-04-22T06:28:07.500000+00:00,1975
mercury,rashi,Pisces,1975-05-30T14:26:15+00:00,1975
mercury,rashi,Aries,1975-07-19T05:37:30+00:00,1975
mercury,rashi,Pisces,1975-08-26T13:30:00+00:00,1975
mercury,rashi,Aries,1975-10-15T05:09:22.500000+00:00,1975
mercury,rashi,Pisces,1975-11-22T12:11:15+00:00,1975
mercury,rashi,Aries,1976-01-11T04:35:37.500000+00:00,1976
mercury,rashi,Pisces,1976-02-18T11:37:30+00:00,1976
mercury,rashi,Aries,1976-04-08T03:33:45+00:00,1976
mercury,rashi,Pisces,1976-05-16T11:26:15+00:00,1976
mercury,rashi,Aries,1976-07-05T02:37:30+00:00,1976
mercury,rashi,Pisces,1976-08-12T10:35:37.500000+00:00,1976
mercury,rashi,Aries,1976-10-01T02:09:22.500000+00:00,1976
mercury,rashi,Pisces,1976-11-08T09:16:52.500000+00:00,1976
mercury,rashi,Aries,1976-12-28T01:41:15+00:00,1976
mercury,rashi,Pisces,1977-02-04T08:31:52.500000+00:00,1977
mercury,rashi,Aries,1977-03-26T00:39:22.500000+00:00,1977
mercury,rashi,Pisces,1977-05-03T08:20:37.500000+00:00,1977
mercury,rashi,Aries,1977-06-21T23:43:07.500000+00:00,1977
mercury,rashi,Pisces,1977-07-30T07:41:15+00:00,1977
mercury,rashi,Aries,1977-09-17T23:15:00+00:00,1977
mercury,rashi,Pisces,1977-10-26T06:22:30+00:00,1977
mercury,rashi,Aries,1977-12-14T22:46:52.500000+00:00,1977
mercury,rashi,Pisces,1978-01-22T05:31:52.500000+00:00,1978
mercury,rashi,Aries,1978-03-12T21:50:37.500000+00:00,1978
mercury,rashi,Pisces,1978-04-20T05:20:37.500000+00:00,1978
mercury,rashi,Aries,1978-06-08T20:48:45+00:00,1978
mercury,rashi,Pisces,1978-07-17T04:46:52.500000+00:00,1978
mercury,rashi,Aries,1978-09-04T20:15:00+00:00,1978
mercury,rashi,Pisces,1978-10-13T03:33:45+00:00,1978
mercury,rashi,Aries,1978-12-01T19:46:52.500000+00:00,1978
mercury,rashi,Pisces,1979-01-09T02:31:52.500000+00:00,1979
mercury,rashi,Aries,1979-02-27T18:56:15+00:00,1979
mercury,rashi,Pisces,1979-04-07T02:15:00+00:00,1979
mercury,rashi,Aries,1979-05-26T17:48:45+00:00,1979
mercury,rashi,Pisces,1979-07-04T01:46:52.500000+00:00,1979
mercury,rashi,Aries,1979-08-22T17:15:00+00:00,1979
mercury,rashi,Pisces,1979-09-30T00:39:22.500000+00:00,1979
mercury,rashi,Aries,1979-11-18T16:46:52.500000+00:00,1979
mercury,rashi,Pisces,1979-12-26T23:37:30+00:00,1979
mercury,rashi,Aries,1980-02-14T15:56:15+00:00,1980
mercury,rashi,Pisces,1980-03-23T23:15:00+00:00,1980
mercury,rashi,Aries,1980-05-12T14:54:22.500000+00:00,1980
mercury,rashi,Pisces,1980-06-19T22:46:52.500000+00:00,1980
mercury,rashi,Aries,1980-08-08T14:15:00+00:00,1980
mercury,rashi,Pisces,1980-09-15T21:45:00+00:00,1980
mercury,rashi,Aries,1980-11-04T13:46:52.500000+00:00,1980
mercury,rashi,Pisces,1980-12-12T20:37:30+00:00,1980
mercury,rashi,Aries,1981-01-31T13:01:52.500000+00:00,1981
mercury,rashi,Pisces,1981-03-10T20:09:22.500000+00:00,1981
mercury,rashi,Aries,1981-04-29T12:00:00+00:00,1981
mercury,rashi,Pisces,1981-06-06T19:46:52.500000+00:00,1981
mercury,rashi,Aries,1981-07-26T11:15:00+00:00,1981
mercury,rashi,Pisces,1981-09-02T18:56:15+00:00,1981
mercury,rashi,Aries,1981-10-22T10:46:52.500000+00:00,1981
mercury,rashi,Pisces,1981-11-29T17:43:07.500000+00:00,1981
mercury,rashi,Aries,1982-01-18T10:07:30+00:00,1982
mercury,rashi,Pisces,1982-02-25T17:09:22.500000+00:00,1982
mercury,rashi,Aries,1982-04-16T09:05:37.500000+00:00,1982
mercury,rashi,Pisces,1982-05-24T16:46:52.500000+00:00,1982
mercury,rashi,Aries,1982-07-13T08:15:00+00:00,1982
mercury,rashi,Pisces,1982-08-20T16:01:52.500000+00:00,1982
mercury,rashi,Aries,1982-10-09T07:46:52.500000+00:00,1982
mercury,rashi,Pisces,1982-11-16T14:48:45+00:00,1982
mercury,rashi,Aries,1983-01-05T07:07:30+00:00,1983
mercury,rashi,Pisces,1983-02-12T14:09:22.500000+00:00,1983
mercury,rashi,Aries,1983-04-03T06:11:15+00:00,1983
mercury,rashi,Pisces,1983-05-11T13:46:52.500000+00:00,1983
mercury,rashi,Aries,1983-06-30T05:20:37.500000+00:00,1983
mercury,rashi,Pisces,1983-08-07T13:01:52.500000+00:00,1983
mercury,rashi,Aries,1983-09-26T04:46:52.500000+00:00,1983
mercury,rashi,Pisces,1983-11-03T12:00:00+00:00,1983
mercury,rashi,Aries,1983-12-23T04:13:07.500000+00:00,1983
mercury,rashi,Pisces,1984-01-30T11:09:22.500000+00:00,1984
mercury,rashi,Aries,1984-03-20T03:16:52.500000+00:00,1984
mercury,rashi,Pisces,1984-04-27T10:41:15+00:00,1984
mercury,rashi,Aries,1984-06-16T02:26:15+00:00,1984
mercury,rashi,Pisces,1984-07-24T10:07:30+00:00,1984
mercury,rashi,Aries,1984-09-12T01:46:52.500000+00:00,1984
mercury,rashi,Pisces,1984-10-20T09:00:00+00:00,1984
mercury,rashi,Aries,1984-12-09T01:13:07.500000+00:00,1984
mercury,rashi,Pisces,1985-01-16T08:09:22.500000+00:00,1985
mercury,rashi,Aries,1985-03-07T00:22:30+00:00,1985
mercury,rashi,Pisces,1985-04-14T07:41:15+00:00,1985
mercury,rashi,Aries,1985-06-02T23:26:15+00:00,1985
mercury,rashi,Pisces,1985-07-11T07:07:30+00:00,1985
mercury,rashi,Aries,1985-08-29T22:46:52.500000+00:00,1985
mercury,rashi,Pisces,1985-10-07T06:05:37.500000+00:00,1985
mercury,rashi,Aries,1985-11-25T22:13:07.500000+00:00,1985
mercury,rashi,Pisces,1986-01-03T05:15:00+00:00,1986
mercury,rashi,Aries,1986-02-21T21:28:07.500000+00:00,1986
mercury,rashi,Pisces,1986-04-01T04:41:15+00:00,1986
mercury,rashi,Aries,1986-05-20T20:31:52.500000+00:00,1986
mercury,rashi,Pisces,1986-06-28T04:07:30+00:00,1986
mercury,rashi,Aries,1986-08-16T19:46:52.500000+00:00,1986
mercury,rashi,Pisces,1986-09-24T03:11:15+00:00,1986
mercury,rashi,Aries,1986-11-12T19:13:07.500000+00:00,1986
mercury,rashi,Pisces,1986-12-21T02:15:00+00:00,1986
mercury,rashi,Aries,1987-02-08T18:28:07.500000+00:00,1987
mercury,rashi,Pisces,1987-03-19T01:41:15+00:00,1987
mercury,rashi,Aries,1987-05-07T17:31:52.500000+00:00,1987
mercury,rashi,Pisces,1987-06-15T01:07:30+00:00,1987
mercury,rashi,Aries,1987-08-03T16:52:30+00:00,1987
mercury,rashi,Pisces,1987-09-11T00:16:52.500000+00:00,1987
mercury,rashi,Aries,1987-10-30T16:18:45+00:00,1987
mercury,rashi,Pisces,1987-12-07T23:20:37.500000+00:00,1987
mercury,rashi,Aries,1988-01-26T15:33:45+00:00,1988
mercury,rashi,Pisces,1988-03-04T22:41:15+00:00,1988
mercury,rashi,Aries,1988-04-23T14:37:30+00:00,1988
mercury,rashi,Pisces,1988-05-31T22:07:30+00:00,1988
mercury,rashi,Aries,1988-07-20T13:52:30+00:00,1988
mercury,rashi,Pisces,1988-08-27T21:22:30+00:00,1988
mercury,rashi,Aries,1988-10-16T13:18:45+00:00,1988
mercury,rashi,Pisces,1988-11-23T20:26:15+00:00,1988
mercury,rashi,Aries,1989-01-12T12:39:22.500000+00:00,1989
mercury,rashi,Pisces,1989-02-19T19:41:15+00:00,1989
mercury,rashi,Aries,1989-04-10T11:43:07.500000+00:00,1989
mercury,rashi,Pisces,1989-05-18T19:07:30+00:00,1989
mercury,rashi,Aries,1989-07-07T10:58:07.500000+00:00,1989
mercury,rashi,Pisces,1989-08-14T18:22:30+00:00,1989
mercury,rashi,Aries,1989-10-03T10:24:22.500000+00:00,1989
mercury,rashi,Pisces,1989-11-10T17:26:15+00:00,1989
mercury,rashi,Aries,1989-12-30T09:45:00+00:00,1989
mercury,rashi,Pisces,1990-02-06T16:41:15+00:00,1990
mercury,rashi,Aries,1990-03-28T08:48:45+00:00,1990
mercury,rashi,Pisces,1990-05-05T16:07:30+00:00,1990
mercury,rashi,Aries,1990-06-24T07:58:07.500000+00:00,1990
mercury,rashi,Pisces,1990-08-01T15:28:07.500000+00:00,1990
mercury,rashi,Aries,1990-09-20T07:24:22.500000+00:00,1990
mercury,rashi,Pisces,1990-10-28T14:31:52.500000+00:00,1990
mercury,rashi,Aries,1990-12-17T06:45:00+00:00,1990
mercury,rashi,Pisces,1991-01-24T13:46:52.500000+00:00,1991
mercury,rashi,Aries,1991-03-15T05:54:22.500000+00:00,1991
mercury,rashi,Pisces,1991-04-22T13:07:30+00:00,1991
mercury,rashi,Aries,1991-06-11T05:03:45+00:00,1991
mercury,rashi,Pisces,1991-07-19T12:28:07.500000+00:00,1991
mercury,rashi,Aries,1991-09-07T04:24:22.500000+00:00,1991
mercury,rashi,Pisces,1991-10-15T11:37:30+00:00,1991
mercury,rashi,Aries,1991-12-04T03:45:00+00:00,1991
mercury,rashi,Pisces,1992-01-11T10:46:52.500000+00:00,1992
mercury,rashi,Aries,1992-03-01T03:00:00+00:00,1992
mercury,rashi,Pisces,1992-04-08T10:07:30+00:00,1992
mercury,rashi,Aries,1992-05-28T02:03:45+00:00,1992
mercury,rashi,Pisces,1992-07-05T09:28:07.500000+00:00,1992
mercury,rashi,Aries,1992-08-24T01:24:22.500000+00:00,1992
mercury,rashi,Pisces,1992-10-01T08:43:07.500000+00:00,1992
mercury,rashi,Aries,1992-11-20T00:45:00+00:00,1992
mercury,rashi,Pisces,1992-12-28T07:52:30+00:00,1992
mercury,rashi,Aries,1993-02-16T00:00:00+00:00,1993
mercury,rashi,Pisces,1993-03-26T07:07:30+00:00,1993
mercury,rashi,Aries,1993-05-14T23:09:22.500000+00:00,1993
mercury,rashi,Pisces,1993-06-22T06:28:07.500000+00:00,1993
mercury,rashi,Aries,1993-08-10T22:24:22.500000+00:00,1993
mercury,rashi,Pisces,1993-09-18T05:43:07.500000+00:00,1993
mercury,rashi,Aries,1993-11-06T21:45:00+00:00,1993
mercury,rashi,Pisces,1993-12-15T04:52:30+00:00,1993
mercury,rashi,Aries,1994-02-02T21:05:37.500000+00:00,1994
mercury,rashi,Pisces,1994-03-13T04:13:07.500000+00:00,1994
mercury,rashi,Aries,1994-05-01T20:15:00+00:00,1994
mercury,rashi,Pisces,1994-06-09T03:28:07.500000+00:00,1994
mercury,rashi,Aries,1994-07-28T19:30:00+00:00,1994
mercury,rashi,Pisces,1994-09-05T02:48:45+00:00,1994
mercury,rashi,Aries,1994-10-24T18:50:37.500000+00:00,1994
mercury,rashi,Pisces,1994-12-02T01:58:07.500000+00:00,1994
mercury,rashi,Aries,1995-01-20T18:05:37.500000+00:00,1995
mercury,rashi,Pisces,1995-02-28T01:13:07.500000+00:00,1995
mercury,rashi,Aries,1995-04-18T17:20:37.500000+00:00,1995
mercury,rashi,Pisces,1995-05-27T00:33:45+00:00,1995
mercury,rashi,Aries,1995-07-15T16:35:37.500000+00:00,1995
mercury,rashi,Pisces,1995-08-22T23:48:45+00:00,1995
mercury,rashi,Aries,1995-10-11T15:50:37.500000+00:00,1995
mercury,rashi,Pisces,1995-11-18T22:58:07.500000+00:00,1995
mercury,rashi,Aries,1996-01-07T15:11:15+00:00,1996
mercury,rashi,Pisces,1996-02-14T22:18:45+00:00,1996
mercury,rashi,Aries,1996-04-04T14:26:15+00:00,1996
mercury,rashi,Pisces,1996-05-12T21:33:45+00:00,1996
mercury,rashi,Aries,1996-07-01T13:35:37.500000+00:00,1996
mercury,rashi,Pisces,1996-08-08T20:48:45+00:00,1996
mercury,rashi,Aries,1996-09-27T12:56:15+00:00,1996
mercury,rashi,Pisces,1996-11-04T20:03:45+00:00,1996
mercury,rashi,Aries,1996-12-24T12:11:15+00:00,1996
mercury,rashi,Pisces,1997-01-31T19:18:45+00:00,1997
mercury,rashi,Aries,1997-03-22T11:26:15+00:00,1997
mercury,rashi,Pisces,1997-04-29T18:33:45+00:00,1997
mercury,rashi,Aries,1997-06-18T10:41:15+00:00,1997
mercury,rashi,Pisces,1997-07-26T17:54:22.500000+00:00,1997
mercury,rashi,Aries,1997-09-14T09:56:15+00:00,1997
mercury,rashi,Pisces,1997-10-22T17:03:45+00:00,1997
mercury,rashi,Aries,1997-12-11T09:11:15+00:00,1997
mercury,rashi,Pisces,1998-01-18T16:18:45+00:00,1998
mercury,rashi,Aries,1998-03-09T08:31:52.500000+00:00,1998
mercury,rashi,Pisces,1998-04-16T15:33:45+00:00,1998
mercury,rashi,Aries,1998-06-05T07:41:15+00:00,1998
mercury,rashi,Pisces,1998-07-13T14:54:22.500000+00:00,1998
mercury,rashi,Aries,1998-09-01T06:56:15+00:00,1998
mercury,rashi,Pisces,1998-10-09T14:09:22.500000+00:00,1998
mercury,rashi,Aries,1998-11-28T06:11:15+00:00,1998
mercury,rashi,Pisces,1999-01-05T13:24:22.500000+00:00,1999
mercury,rashi,Aries,1999-02-24T05:31:52.500000+00:00,1999
mercury,rashi,Pisces,1999-04-03T12:39:22.500000+00:00,1999
mercury,rashi,Aries,1999-05-23T04:46:52.500000+00:00,1999
mercury,rashi,Pisces,1999-06-30T11:54:22.500000+00:00,1999
mercury,rashi,Aries,1999-08-19T04:01:52.500000+00:00,1999
mercury,rashi,Pisces,1999-09-26T11:15:00+00:00,1999
mercury,rashi,Aries,1999-11-15T03:16:52.500000+00:00,1999
mercury,rashi,Pisces,1999-12-23T10:30:00+00:00,1999
mercury,rashi,Aries,2000-02-11T02:31:52.500000+00:00,2000
mercury,rashi,Pisces,2000-03-20T09:39:22.500000+00:00,2000
mercury,rashi,Aries,2000-05-09T01:52:30+00:00,2000
mercury,rashi,Pisces,2000-06-16T08:54:22.500000+00:00,2000
mercury,rashi,Aries,2000-08-05T01:07:30+00:00,2000
mercury,rashi,Pisces,2000-09-12T08:15:00+00:00,2000
mercury,rashi,Aries,2000-11-01T00:16:52.500000+00:00,2000
mercury,rashi,Pisces,2000-12-09T07:30:00+00:00,2000
mercury,rashi,Aries,2001-01-27T23:37:30+00:00,2001
mercury,rashi,Pisces,2001-03-07T06:45:00+00:00,2001
mercury,rashi,Aries,2001-04-25T22:58:07.500000+00:00,2001
mercury,rashi,Pisces,2001-06-03T05:54:22.500000+00:00,2001
mercury,rashi,Aries,2001-07-22T22:13:07.500000+00:00,2001
mercury,rashi,Pisces,2001-08-30T05:15:00+00:00,2001
mercury,rashi,Aries,2001-10-18T21:22:30+00:00,2001
mercury,rashi,Pisces,2001-11-26T04:35:37.500000+00:00,2001
mercury,rashi,Aries,2002-01-14T20:37:30+00:00,2002
mercury,rashi,Pisces,2002-02-22T03:45:00+00:00,2002
mercury,rashi,Aries,2002-04-12T19:58:07.500000+00:00,2002
mercury,rashi,Pisces,2002-05-21T02:54:22.500000+00:00,2002
mercury,rashi,Aries,2002-07-09T19:13:07.500000+00:00,2002
mercury,rashi,Pisces,2002-08-17T02:15:00+00:00,2002
mercury,rashi,Aries,2002-10-05T18:22:30+00:00,2002
mercury,rashi,Pisces,2002-11-13T01:35:37.500000+00:00,2002
mercury,rashi,Aries,2003-01-01T17:37:30+00:00,2003
mercury,rashi,Pisces,2003-02-09T00:50:37.500000+00:00,2003
mercury,rashi,Aries,2003-03-30T17:03:45+00:00,2003
mercury,rashi,Pisces,2003-05-07T23:54:22.500000+00:00,2003
mercury,rashi,Aries,2003-06-26T16:18:45+00:00,2003
mercury,rashi,Pisces,2003-08-03T23:15:00+00:00,2003
mercury,rashi,Aries,2003-09-22T15:28:07.500000+00:00,2003
mercury,rashi,Pisces,2003-10-30T22:35:37.500000+00:00,2003
mercury,rashi,Aries,2003-12-19T14:37:30+00:00,2003
mercury,rashi,Pisces,2004-01-26T21:50:37.500000+00:00,2004
mercury,rashi,Aries,2004-03-16T14:03:45+00:00,2004
mercury,rashi,Pisces,2004-04-23T21:00:00+00:00,2004
mercury,rashi,Aries,2004-06-12T13:24:22.500000+00:00,2004
mercury,rashi,Pisces,2004-07-20T20:15:00+00:00,2004
mercury,rashi,Aries,2004-09-08T12:28:07.500000+00:00,2004
mercury,rashi,Pisces,2004-10-16T19:41:15+00:00,2004
mercury,rashi,Aries,2004-12-05T11:37:30+00:00,2004
mercury,rashi,Pisces,2005-01-12T18:56:15+00:00,2005
mercury,rashi,Aries,2005-03-03T11:03:45+00:00,2005
mercury,rashi,Pisces,2005-04-10T18:00:00+00:00,2005
mercury,rashi,Aries,2005-05-30T10:24:22.500000+00:00,2005
mercury,rashi,Pisces,2005-07-07T17:15:00+00:00,2005
mercury,rashi,Aries,2005-08-26T09:33:45+00:00,2005
mercury,rashi,Pisces,2005-10-03T16:41:15+00:00,2005
mercury,rashi,Aries,2005-11-22T08:43:07.500000+00:00,2005
mercury,rashi,Pisces,2005-12-30T16:01:52.500000+00:00,2005
mercury,rashi,Aries,2006-02-18T08:03:45+00:00,2006
mercury,rashi,Pisces,2006-03-28T15:05:37.500000+00:00,2006
mercury,rashi,Aries,2006-05-17T07:30:00+00:00,2006
mercury,rashi,Pisces,2006-06-24T14:15:00+00:00,2006
mercury,rashi,Aries,2006-08-13T06:39:22.500000+00:00,2006
mercury,rashi,Pisces,2006-09-20T13:41:15+00:00,2006
mercury,rashi,Aries,2006-11-09T05:43:07.500000+00:00,2006
mercury,rashi,Pisces,2006-12-17T13:07:30+00:00,2006
mercury,rashi,Aries,2007-02-05T05:03:45+00:00,2007
mercury,rashi,Pisces,2007-03-15T12:11:15+00:00,2007
mercury,rashi,Aries,2007-05-04T04:35:37.500000+00:00,2007
mercury,rashi,Pisces,2007-06-11T11:15:00+00:00,2007
mercury,rashi,Aries,2007-07-31T03:45:00+00:00,2007
mercury,rashi,Pisces,2007-09-07T10:46:52.500000+00:00,2007
mercury,rashi,Aries,2007-10-27T02:48:45+00:00,2007
mercury,rashi,Pisces,2007-12-04T10:07:30+00:00,2007
mercury,rashi,Aries,2008-01-23T02:03:45+00:00,2008
mercury,rashi,Pisces,2008-03-01T09:11:15+00:00,2008
mercury,rashi,Aries,2008-04-20T01:35:37.500000+00:00,2008
mercury,rashi,Pisces,2008-05-28T08:15:00+00:00,2008
mercury,rashi,Aries,2008-07-17T00:50:37.500000+00:00,2008
mercury,rashi,Pisces,2008-08-24T07:41:15+00:00,2008
mercury,rashi,Aries,2008-10-12T23:54:22.500000+00:00,2008
mercury,rashi,Pisces,2008-11-20T07:13:07.500000+00:00,2008
mercury,rashi,Aries,2009-01-08T23:09:22.500000+00:00,2009
mercury,rashi,Pisces,2009-02-16T06:16:52.500000+00:00,2009
mercury,rashi,Aries,2009-04-06T22:35:37.500000+00:00,2009
mercury,rashi,Pisces,2009-05-15T05:15:00+00:00,2009
mercury,rashi,Aries,2009-07-03T21:56:15+00:00,2009
mercury,rashi,Pisces,2009-08-11T04:41:15+00:00,2009
mercury,rashi,Aries,2009-09-29T21:00:00+00:00,2009
mercury,rashi,Pisces,2009-11-07T04:13:07.500000+00:00,2009
mercury,rashi,Aries,2009-12-26T20:03:45+00:00,2009
mercury,rashi,Pisces,2010-02-03T03:22:30+00:00,2010
mercury,rashi,Aries,2010-03-24T19:35:37.500000+00:00,2010
mercury,rashi,Pisces,2010-05-02T02:20:37.500000+00:00,2010
mercury,rashi,Aries,2010-06-20T19:01:52.500000+00:00,2010
mercury,rashi,Pisces,2010-07-29T01:41:15+00:00,2010
mercury,rashi,Aries,2010-09-16T18:00:00+00:00,2010
mercury,rashi,Pisces,2010-10-25T01:18:45+00:00,2010
mercury,rashi,Aries,2010-12-13T17:09:22.500000+00:00,2010
mercury,rashi,Pisces,2011-01-21T00:33:45+00:00,2011
mercury,rashi,Aries,2011-03-11T16:35:37.500000+00:00,2011
mercury,rashi,Pisces,2011-04-18T23:20:37.500000+00:00,2011
mercury,rashi,Aries,2011-06-07T16:01:52.500000+00:00,2011
mercury,rashi,Pisces,2011-07-15T22:35:37.500000+00:00,2011
mercury,rashi,Aries,2011-09-03T15:11:15+00:00,2011
mercury,rashi,Pisces,2011-10-11T22:18:45+00:00,2011
mercury,rashi,Aries,2011-11-30T14:09:22.500000+00:00,2011
mercury,rashi,Pisces,2012-01-07T21:39:22.500000+00:00,2012
mercury,rashi,Aries,2012-02-26T13:35:37.500000+00:00,2012
mercury,rashi,Pisces,2012-04-04T20:26:15+00:00,2012
mercury,rashi,Aries,2012-05-24T13:07:30+00:00,2012
mercury,rashi,Pisces,2012-07-01T19:35:37.500000+00:00,2012
mercury,rashi,Aries,2012-08-20T12:16:52.500000+00:00,2012
mercury,rashi,Pisces,2012-09-27T19:13:07.500000+00:00,2012
mercury,rashi,Aries,2012-11-16T11:15:00+00:00,2012
mercury,rashi,Pisces,2012-12-24T18:45:00+00:00,2012
mercury,rashi,Aries,2013-02-12T10:35:37.500000+00:00,2013
mercury,rashi,Pisces,2013-03-22T17:37:30+00:00,2013
mercury,rashi,Aries,2013-05-11T10:07:30+00:00,2013
mercury,rashi,Pisces,2013-06-18T16:35:37.500000+00:00,2013
mercury,rashi,Aries,2013-08-07T09:22:30+00:00,2013
mercury,rashi,Pisces,2013-09-14T16:13:07.500000+00:00,2013
mercury,rashi,Aries,2013-11-03T08:20:37.500000+00:00,2013
mercury,rashi,Pisces,2013-12-11T15:45:00+00:00,2013
mercury,rashi,Aries,2014-01-30T07:35:37.500000+00:00,2014
mercury,rashi,Pisces,2014-03-09T14:43:07.500000+00:00,2014
mercury,rashi,Aries,2014-04-28T07:13:07.500000+00:00,2014
mercury,rashi,Pisces,2014-06-05T13:35:37.500000+00:00,2014
mercury,rashi,Aries,2014-07-25T06:28:07.500000+00:00,2014
mercury,rashi,Pisces,2014-09-01T13:07:30+00:00,2014
mercury,rashi,Aries,2014-10-21T05:20:37.500000+00:00,2014
mercury,rashi,Pisces,2014-11-28T12:45:00+00:00,2014
mercury,rashi,Aries,2015-01-17T04:35:37.500000+00:00,2015
mercury,rashi,Pisces,2015-02-24T11:48:45+00:00,2015
mercury,rashi,Aries,2015-04-15T04:07:30+00:00,2015
mercury,rashi,Pisces,2015-05-23T10:35:37.500000+00:00,2015
mercury,rashi,Aries,2015-07-12T03:33:45+00:00,2015
mercury,rashi,Pisces,2015-08-19T10:07:30+00:00,2015
mercury,rashi,Aries,2015-10-08T02:26:15+00:00,2015
mercury,rashi,Pisces,2015-11-15T09:50:37.500000+00:00,2015
mercury,rashi,Aries,2016-01-04T01:35:37.500000+00:00,2016
mercury,rashi,Pisces,2016-02-11T08:54:22.500000+00:00,2016
mercury,rashi,Aries,2016-04-01T01:07:30+00:00,2016
mercury,rashi,Pisces,2016-05-09T07:41:15+00:00,2016
mercury,rashi,Aries,2016-06-28T00:33:45+00:00,2016
mercury,rashi,Pisces,2016-08-05T07:01:52.500000+00:00,2016
mercury,rashi,Aries,2016-09-23T23:31:52.500000+00:00,2016
mercury,rashi,Pisces,2016-11-01T06:50:37.500000+00:00,2016
mercury,rashi,Aries,2016-12-20T22:35:37.500000+00:00,2016
mercury,rashi,Pisces,2017-01-28T06:05:37.500000+00:00,2017
mercury,rashi,Aries,2017-03-18T22:07:30+00:00,2017
mercury,rashi,Pisces,2017-04-26T04:46:52.500000+00:00,2017
mercury,rashi,Aries,2017-06-14T21:39:22.500000+00:00,2017
mercury,rashi,Pisces,2017-07-23T04:01:52.500000+00:00,2017
mercury,rashi,Aries,2017-09-10T20:43:07.500000+00:00,2017
mercury,rashi,Pisces,2017-10-19T03:50:37.500000+00:00,2017
mercury,rashi,Aries,2017-12-07T19:41:15+00:00,2017
mercury,rashi,Pisces,2018-01-15T03:11:15+00:00,2018
mercury,rashi,Aries,2018-03-05T19:07:30+00:00,2018
mercury,rashi,Pisces,2018-04-13T01:52:30+00:00,2018
mercury,rashi,Aries,2018-06-01T18:45:00+00:00,2018
mercury,rashi,Pisces,2018-07-10T00:56:15+00:00,2018
mercury,rashi,Aries,2018-08-28T17:48:45+00:00,2018
