planet,endpoint_type,to_sign,event_utc_dt,year
moon,rashi,Aries,2005-10-16T18:28:07.500000+00:00,2005
moon,rashi,Pisces,2005-10-31T00:33:45+00:00,2005
moon,rashi,Aries,2005-11-13T02:03:45+00:00,2005
moon,rashi,Pisces,2005-11-27T07:13:07.500000+00:00,2005
moon,rashi,Aries,2005-12-10T04:52:30+00:00,2005
moon,rashi,Pisces,2005-12-24T10:46:52.500000+00:00,2005
moon,rashi,Aries,2006-01-06T05:03:45+00:00,2006
moon,rashi,Pisces,2006-01-20T12:11:15+00:00,2006
moon,rashi,Aries,2006-02-02T08:03:45+00:00,2006
moon,rashi,Pisces,2006-02-16T14:43:07.500000+00:00,2006
moon,rashi,Aries,2006-03-01T16:30:00+00:00,2006
moon,rashi,Pisces,2006-03-15T19:58:07.500000+00:00,2006
moon,rashi,Aries,2006-03-29T03:33:45+00:00,2006
moon,rashi,Pisces,2006-04-12T02:37:30+00:00,2006
moon,rashi,Aries,2006-04-25T13:01:52.500000+00:00,2006
moon,rashi,Pisces,2006-05-09T08:31:52.500000+00:00,2006
moon,rashi,Aries,2006-05-22T18:05:37.500000+00:00,2006
moon,rashi,Pisces,2006-06-05T12:16:52.500000+00:00,2006
moon,rashi,Aries,2006-06-18T19:13:07.500000+00:00,2006
moon,rashi,Pisces,2006-07-02T14:20:37.500000+00:00,2006
moon,rashi,Aries,2006-07-15T20:26:15+00:00,2006
moon,rashi,Pisces,2006-07-29T17:03:45+00:00,2006
moon,rashi,Aries,2006-08-12T01:35:37.500000+00:00,2006
moon,rashi,Pisces,2006-08-25T21:39:22.500000+00:00,2006
moon,rashi,Aries,2006-09-08T11:03:45+00:00,2006
moon,rashi,Pisces,2006-09-22T03:45:00+00:00,2006
moon,rashi,Aries,2006-10-05T22:13:07.500000+00:00,2006
moon,rashi,Pisces,2006-10-19T09:39:22.500000+00:00,2006
moon,rashi,Aries,2006-11-02T06:56:15+00:00,2006
moon,rashi,Pisces,2006-11-15T13:30:00+00:00,2006
moon,rashi,Aries,2006-11-29T10:30:00+00:00,2006
moon,rashi,Pisces,2006-12-12T15:22:30+00:00,2006
moon,rashi,Aries,2006-12-26T10:35:37.500000+00:00,2006
moon,rashi,Pisces,2007-01-08T17:48:45+00:00,2007
moon,rashi,Aries,2007-01-22T13:01:52.500000+00:00,2007
moon,rashi,Pisces,2007-02-04T22:46:52.500000+00:00,2007
moon,rashi,Aries,2007-02-18T20:43:07.500000+00:00,2007
moon,rashi,Pisces,2007-03-04T05:37:30+00:00,2007
moon,rashi,Aries,2007-03-18T07:41:15+00:00,2007
moon,rashi,Pisces,2007-03-31T11:43:07.500000+00:00,2007
moon,rashi,Aries,2007-04-14T17:37:30+00:00,2007
moon,rashi,Pisces,2007-04-27T15:28:07.500000+00:00,2007
moon,rashi,Aries,2007-05-11T23:09:22.500000+00:00,2007
moon,rashi,Pisces,2007-05-24T17:20:37.500000+00:00,2007
moon,rashi,Aries,2007-06-08T00:39:22.500000+00:00,2007
moon,rashi,Pisces,2007-06-20T19:35:37.500000+00:00,2007
moon,rashi,Aries,2007-07-05T01:41:15+00:00,2007
moon,rashi,Pisces,2007-07-18T00:22:30+00:00,2007
moon,rashi,Aries,2007-08-01T06:05:37.500000+00:00,2007
moon,rashi,Pisces,2007-08-14T07:30:00+00:00,2007
moon,rashi,Aries,2007-08-28T14:31:52.500000+00:00,2007
moon,rashi,Pisces,2007-09-10T14:48:45+00:00,2007
moon,rashi,Aries,2007-09-25T00:45:00+00:00,2007
moon,rashi,Pisces,2007-10-07T20:03:45+00:00,2007
moon,rashi,Aries,2007-10-22T09:00:00+00:00,2007
moon,rashi,Pisces,2007-11-03T22:13:07.500000+00:00,2007
moon,rashi,Aries,2007-11-18T12:45:00+00:00,2007
moon,rashi,Pisces,2007-11-30T23:09:22.500000+00:00,2007
moon,rashi,Aries,2007-12-15T13:18:45+00:00,2007
moon,rashi,Pisces,2007-12-28T03:00:00+00:00,2007
moon,rashi,Aries,2008-01-11T15:16:52.500000+00:00,2008
moon,rashi,Pisces,2008-01-24T10:52:30+00:00,2008
moon,rashi,Aries,2008-02-07T21:39:22.500000+00:00,2008
moon,rashi,Pisces,2008-02-20T20:03:45+00:00,2008
moon,rashi,Aries,2008-03-06T06:56:15+00:00,2008
moon,rashi,Pisces,2008-03-19T02:54:22.500000+00:00,2008
moon,rashi,Aries,2008-04-02T15:22:30+00:00,2008
moon,rashi,Pisces,2008-04-15T05:48:45+00:00,2008
moon,rashi,Aries,2008-04-29T20:09:22.500000+00:00,2008
moon,rashi,Pisces,2008-05-12T06:39:22.500000+00:00,2008
moon,rashi,Aries,2008-05-26T21:45:00+00:00,2008
moon,rashi,Pisces,2008-06-08T09:16:52.500000+00:00,2008
moon,rashi,Aries,2008-06-22T23:20:37.500000+00:00,2008
moon,rashi,Pisces,2008-07-05T15:56:15+00:00,2008
moon,rashi,Aries,2008-07-20T03:28:07.500000+00:00,2008
moon,rashi,Pisces,2008-08-02T01:24:22.500000+00:00,2008
moon,rashi,Aries,2008-08-16T10:30:00+00:00,2008
moon,rashi,Pisces,2008-08-29T10:30:00+00:00,2008
moon,rashi,Aries,2008-09-12T18:28:07.500000+00:00,2008
moon,rashi,Pisces,2008-09-25T16:24:22.500000+00:00,2008
moon,rashi,Aries,2008-10-10T00:39:22.500000+00:00,2008
moon,rashi,Pisces,2008-10-22T18:00:00+00:00,2008
moon,rashi,Aries,2008-11-06T03:33:45+00:00,2008
moon,rashi,Pisces,2008-11-18T18:39:22.500000+00:00,2008
moon,rashi,Aries,2008-12-03T04:46:52.500000+00:00,2008
moon,rashi,Pisces,2008-12-15T23:03:45+00:00,2008
moon,rashi,Aries,2008-12-30T07:41:15+00:00,2008
moon,rashi,Pisces,2009-01-12T08:37:30+00:00,2009
moon,rashi,Aries,2009-01-26T13:30:00+00:00,2009
moon,rashi,Pisces,2009-02-08T19:46:52.500000+00:00,2009
moon,rashi,Aries,2009-02-22T20:31:52.500000+00:00,2009
moon,rashi,Pisces,2009-03-08T04:07:30+00:00,2009
moon,rashi,Aries,2009-03-22T02:15:00+00:00,2009
moon,rashi,Pisces,2009-04-04T07:24:22.500000+00:00,2009
moon,rashi,Aries,2009-04-18T05:20:37.500000+00:00,2009
moon,rashi,Pisces,2009-05-01T07:52:30+00:00,2009
moon,rashi,Aries,2009-05-15T07:13:07.500000+00:00,2009
moon,rashi,Pisces,2009-05-28T10:18:45+00:00,2009
moon,rashi,Aries,2009-06-11T10:18:45+00:00,2009
moon,rashi,Pisces,2009-06-24T17:26:15+00:00,2009
moon,rashi,Aries,2009-07-08T15:28:07.500000+00:00,2009
moon,rashi,Pisces,2009-07-22T03:50:37.500000+00:00,2009
moon,rashi,Aries,2009-08-04T21:39:22.500000+00:00,2009
moon,rashi,Pisces,2009-08-18T14:09:22.500000+00:00,2009
moon,rashi,Aries,2009-09-01T03:16:52.500000+00:00,2009
moon,rashi,Pisces,2009-09-14T21:00:00+00:00,2009
moon,rashi,Aries,2009-09-28T06:56:15+00:00,2009
moon,rashi,Pisces,2009-10-11T23:03:45+00:00,2009
moon,rashi,Aries,2009-10-25T08:54:22.500000+00:00,2009
moon,rashi,Pisces,2009-11-07T23:26:15+00:00,2009
moon,rashi,Aries,2009-11-21T11:31:52.500000+00:00,2009
moon,rashi,Pisces,2009-12-05T03:16:52.500000+00:00,2009
moon,rashi,Aries,2009-12-18T16:41:15+00:00,2009
moon,rashi,Pisces,2010-01-01T12:28:07.500000+00:00,2010
moon,rashi,Aries,2010-01-14T23:20:37.500000+00:00,2010
moon,rashi,Pisces,2010-01-29T00:05:37.500000+00:00,2010
moon,rashi,Aries,2010-02-11T04:58:07.500000+00:00,2010
moon,rashi,Pisces,2010-02-25T09:11:15+00:00,2010
moon,rashi,Aries,2010-03-10T08:09:22.500000+00:00,2010
moon,rashi,Pisces,2010-03-24T13:07:30+00:00,2010
moon,rashi,Aries,2010-04-06T09:45:00+00:00,2010
moon,rashi,Pisces,2010-04-20T13:41:15+00:00,2010
moon,rashi,Aries,2010-05-03T12:33:45+00:00,2010
moon,rashi,Pisces,2010-05-17T15:39:22.500000+00:00,2010
moon,rashi,Aries,2010-05-30T18:05:37.500000+00:00,2010
moon,rashi,Pisces,2010-06-13T21:56:15+00:00,2010
moon,rashi,Aries,2010-06-27T01:18:45+00:00,2010
moon,rashi,Pisces,2010-07-11T07:30:00+00:00,2010
moon,rashi,Aries,2010-07-24T07:58:07.500000+00:00,2010
moon,rashi,Pisces,2010-08-07T17:26:15+00:00,2010
moon,rashi,Aries,2010-08-20T12:11:15+00:00,2010
moon,rashi,Pisces,2010-09-04T00:16:52.500000+00:00,2010
moon,rashi,Aries,2010-09-16T13:58:07.500000+00:00,2010
moon,rashi,Pisces,2010-10-01T02:43:07.500000+00:00,2010
moon,rashi,Aries,2010-10-13T15:33:45+00:00,2010
moon,rashi,Pisces,2010-10-28T03:16:52.500000+00:00,2010
moon,rashi,Aries,2010-11-09T20:15:00+00:00,2010
moon,rashi,Pisces,2010-11-24T06:28:07.500000+00:00,2010
moon,rashi,Aries,2010-12-07T04:13:07.500000+00:00,2010
moon,rashi,Pisces,2010-12-21T14:09:22.500000+00:00,2010
moon,rashi,Aries,2011-01-03T12:50:37.500000+00:00,2011
moon,rashi,Pisces,2011-01-18T00:05:37.500000+00:00,2011
moon,rashi,Aries,2011-01-30T18:28:07.500000+00:00,2011
moon,rashi,Pisces,2011-02-14T08:15:00+00:00,2011
moon,rashi,Aries,2011-02-26T20:20:37.500000+00:00,2011
moon,rashi,Pisces,2011-03-13T11:54:22.500000+00:00,2011
moon,rashi,Aries,2011-03-25T21:11:15+00:00,2011
moon,rashi,Pisces,2011-04-09T12:50:37.500000+00:00,2011
moon,rashi,Aries,2011-04-22T01:07:30+00:00,2011
moon,rashi,Pisces,2011-05-06T14:54:22.500000+00:00,2011
moon,rashi,Aries,2011-05-19T09:05:37.500000+00:00,2011
moon,rashi,Pisces,2011-06-02T20:20:37.500000+00:00,2011
moon,rashi,Aries,2011-06-15T18:33:45+00:00,2011
moon,rashi,Pisces,2011-06-30T04:13:07.500000+00:00,2011
moon,rashi,Aries,2011-07-13T02:26:15+00:00,2011
moon,rashi,Pisces,2011-07-27T12:05:37.500000+00:00,2011
moon,rashi,Aries,2011-08-09T06:33:45+00:00,2011
moon,rashi,Pisces,2011-08-23T17:26:15+00:00,2011
moon,rashi,Aries,2011-09-05T07:35:37.500000+00:00,2011
moon,rashi,Pisces,2011-09-19T19:35:37.500000+00:00,2011
moon,rashi,Aries,2011-10-02T09:11:15+00:00,2011
moon,rashi,Pisces,2011-10-16T21:00:00+00:00,2011
moon,rashi,Aries,2011-10-29T15:00:00+00:00,2011
moon,rashi,Pisces,2011-11-13T00:33:45+00:00,2011
moon,rashi,Aries,2011-11-26T01:01:52.500000+00:00,2011
moon,rashi,Pisces,2011-12-10T07:01:52.500000+00:00,2011
moon,rashi,Aries,2011-12-23T11:37:30+00:00,2011
moon,rashi,Pisces,2012-01-06T14:31:52.500000+00:00,2012
moon,rashi,Aries,2012-01-19T18:28:07.500000+00:00,2012
moon,rashi,Pisces,2012-02-02T20:03:45+00:00,2012
moon,rashi,Aries,2012-02-15T20:15:00+00:00,2012
moon,rashi,Pisces,2012-02-29T22:35:37.500000+00:00,2012
moon,rashi,Aries,2012-03-13T20:43:07.500000+00:00,2012
moon,rashi,Pisces,2012-03-28T00:16:52.500000+00:00,2012
moon,rashi,Aries,2012-04-10T00:50:37.500000+00:00,2012
moon,rashi,Pisces,2012-04-24T03:45:00+00:00,2012
moon,rashi,Aries,2012-05-07T09:45:00+00:00,2012
moon,rashi,Pisces,2012-05-21T09:22:30+00:00,2012
moon,rashi,Aries,2012-06-03T20:37:30+00:00,2012
moon,rashi,Pisces,2012-06-17T15:39:22.500000+00:00,2012
moon,rashi,Aries,2012-07-01T05:48:45+00:00,2012
moon,rashi,Pisces,2012-07-14T20:54:22.500000+00:00,2012
moon,rashi,Aries,2012-07-28T10:35:37.500000+00:00,2012
moon,rashi,Pisces,2012-08-11T00:05:37.500000+00:00,2012
moon,rashi,Aries,2012-08-24T11:37:30+00:00,2012
moon,rashi,Pisces,2012-09-07T02:09:22.500000+00:00,2012
moon,rashi,Aries,2012-09-20T12:56:15+00:00,2012
moon,rashi,Pisces,2012-10-04T05:15:00+00:00,2012
moon,rashi,Aries,2012-10-17T18:28:07.500000+00:00,2012
moon,rashi,Pisces,2012-10-31T10:35:37.500000+00:00,2012
moon,rashi,Aries,2012-11-14T04:41:15+00:00,2012
moon,rashi,Pisces,2012-11-27T17:03:45+00:00,2012
moon,rashi,Aries,2012-12-11T15:56:15+00:00,2012
moon,rashi,Pisces,2012-12-24T22:24:22.500000+00:00,2012
moon,rashi,Aries,2013-01-07T23:48:45+00:00,2013
moon,rashi,Pisces,2013-01-21T01:18:45+00:00,2013
moon,rashi,Aries,2013-02-04T02:15:00+00:00,2013
moon,rashi,Pisces,2013-02-17T02:54:22.500000+00:00,2013
moon,rashi,Aries,2013-03-03T02:31:52.500000+00:00,2013
moon,rashi,Pisces,2013-03-16T06:16:52.500000+00:00,2013
moon,rashi,Aries,2013-03-30T05:54:22.500000+00:00,2013
moon,rashi,Pisces,2013-04-12T12:11:15+00:00,2013
moon,rashi,Aries,2013-04-26T14:09:22.500000+00:00,2013
moon,rashi,Pisces,2013-05-09T19:13:07.500000+00:00,2013
moon,rashi,Aries,2013-05-24T00:39:22.500000+00:00,2013
moon,rashi,Pisces,2013-06-06T01:01:52.500000+00:00,2013
moon,rashi,Aries,2013-06-20T09:50:37.500000+00:00,2013
moon,rashi,Pisces,2013-07-03T04:13:07.500000+00:00,2013
moon,rashi,Aries,2013-07-17T15:00:00+00:00,2013
moon,rashi,Pisces,2013-07-30T05:48:45+00:00,2013
moon,rashi,Aries,2013-08-13T16:18:45+00:00,2013
moon,rashi,Pisces,2013-08-26T08:20:37.500000+00:00,2013
moon,rashi,Aries,2013-09-09T17:31:52.500000+00:00,2013
moon,rashi,Pisces,2013-09-22T13:46:52.500000+00:00,2013
moon,rashi,Aries,2013-10-06T22:07:30+00:00,2013
moon,rashi,Pisces,2013-10-19T21:45:00+00:00,2013
moon,rashi,Aries,2013-11-03T06:56:15+00:00,2013
moon,rashi,Pisces,2013-11-16T05:31:52.500000+00:00,2013
moon,rashi,Aries,2013-11-30T16:58:07.500000+00:00,2013
moon,rashi,Pisces,2013-12-13T10:13:07.500000+00:00,2013
moon,rashi,Aries,2013-12-28T00:22:30+00:00,2013
moon,rashi,Pisces,2014-01-09T11:26:15+00:00,2014
moon,rashi,Aries,2014-01-24T03:00:00+00:00,2014
moon,rashi,Pisces,2014-02-05T12:45:00+00:00,2014
moon,rashi,Aries,2014-02-20T03:28:07.500000+00:00,2014
moon,rashi,Pisces,2014-03-04T17:48:45+00:00,2014
moon,rashi,Aries,2014-03-19T06:33:45+00:00,2014
moon,rashi,Pisces,2014-04-01T02:31:52.500000+00:00,2014
moon,rashi,Aries,2014-04-15T13:24:22.500000+00:00,2014
moon,rashi,Pisces,2014-04-28T11:37:30+00:00,2014
moon,rashi,Aries,2014-05-12T22:07:30+00:00,2014
moon,rashi,Pisces,2014-05-25T18:00:00+00:00,2014
moon,rashi,Aries,2014-06-09T05:37:30+00:00,2014
moon,rashi,Pisces,2014-06-21T20:31:52.500000+00:00,2014
moon,rashi,Aries,2014-07-06T09:50:37.500000+00:00,2014
moon,rashi,Pisces,2014-07-18T21:22:30+00:00,2014
moon,rashi,Aries,2014-08-02T11:26:15+00:00,2014
moon,rashi,Pisces,2014-08-15T00:16:52.500000+00:00,2014
moon,rashi,Aries,2014-08-29T13:18:45+00:00,2014
moon,rashi,Pisces,2014-09-11T07:35:37.500000+00:00,2014
moon,rashi,Aries,2014-09-25T17:43:07.500000+00:00,2014
moon,rashi,Pisces,2014-10-08T17:43:07.500000+00:00,2014
moon,rashi,Aries,2014-10-23T00:50:37.500000+00:00,2014
moon,rashi,Pisces,2014-11-05T03:16:52.500000+00:00,2014
moon,rashi,Aries,2014-11-19T08:20:37.500000+00:00,2014
moon,rashi,Pisces,2014-12-02T08:31:52.500000+00:00,2014
moon,rashi,Aries,2014-12-16T13:30:00+00:00,2014
moon,rashi,Pisces,2014-12-29T09:28:07.500000+00:00,2014
moon,rashi,Aries,2015-01-12T15:33:45+00:00,2015
moon,rashi,Pisces,2015-01-25T10:24:22.500000+00:00,2015
moon,rashi,Aries,2015-02-08T17:09:22.500000+00:00,2015
moon,rashi,Pisces,2015-02-21T16:07:30+00:00,2015
moon,rashi,Aries,2015-03-07T21:05:37.500000+00:00,2015
moon,rashi,Pisces,2015-03-21T02:20:37.500000+00:00,2015
moon,rashi,Aries,2015-04-04T03:22:30+00:00,2015
moon,rashi,Pisces,2015-04-17T13:07:30+00:00,2015
moon,rashi,Aries,2015-05-01T09:50:37.500000+00:00,2015
moon,rashi,Pisces,2015-05-14T20:37:30+00:00,2015
moon,rashi,Aries,2015-05-28T14:43:07.500000+00:00,2015
moon,rashi,Pisces,2015-06-10T23:31:52.500000+00:00,2015
moon,rashi,Aries,2015-06-24T17:26:15+00:00,2015
moon,rashi,Pisces,2015-07-08T00:11:15+00:00,2015
moon,rashi,Aries,2015-07-21T19:35:37.500000+00:00,2015
moon,rashi,Pisces,2015-08-04T02:54:22.500000+00:00,2015
moon,rashi,Aries,2015-08-17T23:09:22.500000+00:00,2015
moon,rashi,Pisces,2015-08-31T10:18:45+00:00,2015
moon,rashi,Aries,2015-09-14T04:41:15+00:00,2015
moon,rashi,Pisces,2015-09-27T21:05:37.500000+00:00,2015
moon,rashi,Aries,2015-10-11T10:58:07.500000+00:00,2015
moon,rashi,Pisces,2015-10-25T07:41:15+00:00,2015
moon,rashi,Aries,2015-11-07T15:56:15+00:00,2015
moon,rashi,Pisces,2015-11-21T13:58:07.500000+00:00,2015
moon,rashi,Aries,2015-12-04T18:39:22.500000+00:00,2015
moon,rashi,Pisces,2015-12-18T15:16:52.500000+00:00,2015
moon,rashi,Aries,2015-12-31T20:20:37.500000+00:00,2015
moon,rashi,Pisces,2016-01-14T15:50:37.500000+00:00,2016
moon,rashi,Aries,2016-01-28T00:00:00+00:00,2016
moon,rashi,Pisces,2016-02-10T20:48:45+00:00,2016
moon,rashi,Aries,2016-02-24T06:16:52.500000+00:00,2016
moon,rashi,Pisces,2016-03-09T06:33:45+00:00,2016
moon,rashi,Aries,2016-03-22T13:01:52.500000+00:00,2016
moon,rashi,Pisces,2016-04-05T17:26:15+00:00,2016
moon,rashi,Aries,2016-04-18T18:05:37.500000+00:00,2016
moon,rashi,Pisces,2016-05-03T01:30:00+00:00,2016
moon,rashi,Aries,2016-05-15T20:43:07.500000+00:00,2016
moon,rashi,Pisces,2016-05-30T04:46:52.500000+00:00,2016
moon,rashi,Aries,2016-06-11T22:24:22.500000+00:00,2016
moon,rashi,Pisces,2016-06-26T05:31:52.500000+00:00,2016
moon,rashi,Aries,2016-07-09T01:46:52.500000+00:00,2016
moon,rashi,Pisces,2016-07-23T07:52:30+00:00,2016
moon,rashi,Aries,2016-08-05T07:52:30+00:00,2016
moon,rashi,Pisces,2016-08-19T14:15:00+00:00,2016
moon,rashi,Aries,2016-09-01T15:28:07.500000+00:00,2016
moon,rashi,Pisces,2016-09-16T00:00:00+00:00,2016
moon,rashi,Aries,2016-09-28T22:07:30+00:00,2016
moon,rashi,Pisces,2016-10-13T09:45:00+00:00,2016
moon,rashi,Aries,2016-10-26T01:46:52.500000+00:00,2016
moon,rashi,Pisces,2016-11-09T15:56:15+00:00,2016
moon,rashi,Aries,2016-11-22T02:54:22.500000+00:00,2016
moon,rashi,Pisces,2016-12-06T17:37:30+00:00,2016
moon,rashi,Aries,2016-12-19T04:52:30+00:00,2016
moon,rashi,Pisces,2017-01-02T18:16:52.500000+00:00,2017
moon,rashi,Aries,2017-01-15T10:46:52.500000+00:00,2017
moon,rashi,Pisces,2017-01-29T22:24:22.500000+00:00,2017
moon,rashi,Aries,2017-02-11T19:52:30+00:00,2017
moon,rashi,Pisces,2017-02-26T06:33:45+00:00,2017
moon,rashi,Aries,2017-03-11T04:18:45+00:00,2017
moon,rashi,Pisces,2017-03-25T15:45:00+00:00,2017
moon,rashi,Aries,2017-04-07T09:16:52.500000+00:00,2017
moon,rashi,Pisces,2017-04-21T22:35:37.500000+00:00,2017
moon,rashi,Aries,2017-05-04T10:46:52.500000+00:00,2017
moon,rashi,Pisces,2017-05-19T01:35:37.500000+00:00,2017
moon,rashi,Aries,2017-05-31T12:00:00+00:00,2017
moon,rashi,Pisces,2017-06-15T02:43:07.500000+00:00,2017
moon,rashi,Aries,2017-06-27T16:30:00+00:00,2017
moon,rashi,Pisces,2017-07-12T05:20:37.500000+00:00,2017
moon,rashi,Aries,2017-07-25T00:50:37.500000+00:00,2017
moon,rashi,Pisces,2017-08-08T10:58:07.500000+00:00,2017
moon,rashi,Aries,2017-08-21T10:35:37.500000+00:00,2017
moon,rashi,Pisces,2017-09-04T18:45:00+00:00,2017
moon,rashi,Aries,2017-09-17T18:33:45+00:00,2017
moon,rashi,Pisces,2017-10-02T02:09:22.500000+00:00,2017
moon,rashi,Aries,2017-10-14T22:13:07.500000+00:00,2017
moon,rashi,Pisces,2017-10-29T06:45:00+00:00,2017
moon,rashi,Aries,2017-11-10T22:46:52.500000+00:00,2017
moon,rashi,Pisces,2017-11-25T08:26:15+00:00,2017
moon,rashi,Aries,2017-12-08T00:45:00+00:00,2017
moon,rashi,Pisces,2017-12-22T10:07:30+00:00,2017
moon,rashi,Aries,2018-01-04T07:52:30+00:00,2018
moon,rashi,Pisces,2018-01-18T14:31:52.500000+00:00,2018
moon,rashi,Aries,2018-01-31T18:50:37.500000+00:00,2018
moon,rashi,Pisces,2018-02-14T21:16:52.500000+00:00,2018
moon,rashi,Aries,2018-02-28T05:09:22.500000+00:00,2018
moon,rashi,Pisces,2018-03-14T03:50:37.500000+00:00,2018
moon,rashi,Aries,2018-03-27T11:03:45+00:00,2018
moon,rashi,Pisces,2018-04-10T08:15:00+00:00,2018
moon,rashi,Aries,2018-04-23T12:22:30+00:00,2018
moon,rashi,Pisces,2018-05-07T10:30:00+00:00,2018
moon,rashi,Aries,2018-05-20T13:18:45+00:00,2018
moon,rashi,Pisces,2018-06-03T12:45:00+00:00,2018
moon,rashi,Aries,2018-06-16T17:54:22.500000+00:00,2018
moon,rashi,Pisces,2018-06-30T16:52:30+00:00,2018
moon,rashi,Aries,2018-07-14T02:54:22.500000+00:00,2018
moon,rashi,Pisces,2018-07-27T22:46:52.500000+00:00,2018
moon,rashi,Aries,2018-08-10T13:46:52.500000+00:00,2018
moon,rashi,Pisces,2018-08-24T04:52:30+00:00,2018
moon,rashi,Aries,2018-09-06T22:46:52.500000+00:00,2018
moon,rashi,Pisces,2018-09-20T09:33:45+00:00,2018
moon,rashi,Aries,2018-10-04T03:16:52.500000+00:00,2018
moon,rashi,Pisces,2018-10-17T12:11:15+00:00,2018
moon,rashi,Aries,2018-10-31T03:50:37.500000+00:00,2018
moon,rashi,Pisces,2018-11-13T14:09:22.500000+00:00,2018
moon,rashi,Aries,2018-11-27T05:20:37.500000+00:00,2018
moon,rashi,Pisces,2018-12-10T18:05:37.500000+00:00,2018
moon,rashi,Aries,2018-12-24T12:00:00+00:00,2018
moon,rashi,Pisces,2019-01-07T00:11:15+00:00,2019
moon,rashi,Aries,2019-01-20T22:52:30+00:00,2019
moon,rashi,Pisces,2019-02-03T06:39:22.500000+00:00,2019
moon,rashi,Aries,2019-02-17T09:50:37.500000+00:00,2019
moon,rashi,Pisces,2019-03-02T11:09:22.500000+00:00,2019
moon,rashi,Aries,2019-03-16T16:30:00+00:00,2019
moon,rashi,Pisces,2019-03-29T13:13:07.500000+00:00,2019
moon,rashi,Aries,2019-04-12T18:11:15+00:00,2019
moon,rashi,Pisces,2019-04-25T15:05:37.500000+00:00,2019
moon,rashi,Aries,2019-05-09T18:56:15+00:00,2019
moon,rashi,Pisces,2019-05-22T19:18:45+00:00,2019
moon,rashi,Aries,2019-06-05T22:52:30+00:00,2019
moon,rashi,Pisces,2019-06-19T01:58:07.500000+00:00,2019
moon,rashi,Aries,2019-07-03T06:56:15+00:00,2019
moon,rashi,Pisces,2019-07-16T09:11:15+00:00,2019
moon,rashi,Aries,2019-07-30T17:09:22.500000+00:00,2019
moon,rashi,Pisces,2019-08-12T14:48:45+00:00,2019
moon,rashi,Aries,2019-08-27T01:52:30+00:00,2019
moon,rashi,Pisces,2019-09-08T17:43:07.500000+00:00,2019
moon,rashi,Aries,2019-09-23T06:33:45+00:00,2019
moon,rashi,Pisces,2019-10-05T18:56:15+00:00,2019
moon,rashi,Aries,2019-10-20T07:35:37.500000+00:00,2019
moon,rashi,Pisces,2019-11-01T21:45:00+00:00,2019
moon,rashi,Aries,2019-11-16T08:54:22.500000+00:00,2019
moon,rashi,Pisces,2019-11-29T04:18:45+00:00,2019
moon,rashi,Aries,2019-12-13T14:20:37.500000+00:00,2019
moon,rashi,Pisces,2019-12-26T13:07:30+00:00,2019
moon,rashi,Aries,2020-01-09T23:31:52.500000+00:00,2020
moon,rashi,Pisces,2020-01-22T20:37:30+00:00,2020
moon,rashi,Aries,2020-02-06T09:05:37.500000+00:00,2020
moon,rashi,Pisces,2020-02-19T00:16:52.500000+00:00,2020
moon,rashi,Aries,2020-03-04T15:05:37.500000+00:00,2020
moon,rashi,Pisces,2020-03-17T01:07:30+00:00,2020
moon,rashi,Aries,2020-03-31T16:58:07.500000+00:00,2020
moon,rashi,Pisces,2020-04-13T03:05:37.500000+00:00,2020
moon,rashi,Aries,2020-04-27T18:00:00+00:00,2020
moon,rashi,Pisces,2020-05-10T09:05:37.500000+00:00,2020
moon,rashi,Aries,2020-05-24T21:39:22.500000+00:00,2020
moon,rashi,Pisces,2020-06-06T18:16:52.500000+00:00,2020
moon,rashi,Aries,2020-06-21T04:30:00+00:00,2020
moon,rashi,Pisces,2020-07-04T03:22:30+00:00,2020
moon,rashi,Aries,2020-07-18T12:39:22.500000+00:00,2020
moon,rashi,Pisces,2020-07-31T09:39:22.500000+00:00,2020
moon,rashi,Aries,2020-08-14T19:30:00+00:00,2020
moon,rashi,Pisces,2020-08-27T12:00:00+00:00,2020
moon,rashi,Aries,2020-09-10T23:15:00+00:00,2020
moon,rashi,Pisces,2020-09-23T12:39:22.500000+00:00,2020
moon,rashi,Aries,2020-10-08T00:33:45+00:00,2020
moon,rashi,Pisces,2020-10-20T16:01:52.500000+00:00,2020
moon,rashi,Aries,2020-11-04T02:48:45+00:00,2020
moon,rashi,Pisces,2020-11-17T00:11:15+00:00,2020
moon,rashi,Aries,2020-12-01T07:52:30+00:00,2020
moon,rashi,Pisces,2020-12-14T11:09:22.500000+00:00,2020
moon,rashi,Aries,2020-12-28T15:11:15+00:00,2020
moon,rashi,Pisces,2021-01-10T20:20:37.500000+00:00,2021
moon,rashi,Aries,2021-01-24T21:56:15+00:00,2021
moon,rashi,Pisces,2021-02-07T00:33:45+00:00,2021
moon,rashi,Aries,2021-02-21T01:52:30+00:00,2021
moon,rashi,Pisces,2021-03-06T01:01:52.500000+00:00,2021
moon,rashi,Aries,2021-03-20T03:39:22.500000+00:00,2021
moon,rashi,Pisces,2021-04-02T02:48:45+00:00,2021
moon,rashi,Aries,2021-04-16T06:00:00+00:00,2021
moon,rashi,Pisces,2021-04-29T09:22:30+00:00,2021
moon,rashi,Aries,2021-05-13T10:35:37.500000+00:00,2021
moon,rashi,Pisces,2021-05-26T19:41:15+00:00,2021
moon,rashi,Aries,2021-06-09T16:46:52.500000+00:00,2021
moon,rashi,Pisces,2021-06-23T06:11:15+00:00,2021
